path,call_number,photographer_name,caption,year,month,state,city,county,longitude,latitude,avg_saturation,avg_value,avg_red,avg_orange,avg_yellow,avg_green,avg_blue,avg_violet,avg_black,avg_grey,avg_white
1a33812v.jpg,LC-DIG-fsac-1a33812,Jack Delano,"View in the mountains along the Skyline Drive, Va.",1940,NA,NA,NA,NA,NA,NA,0.13779622362066088,0.3717864595508026,0.006982490357643758,0.003643733198924731,6.848264375876578e-6,0,9.770190509583918e-5,0,0.1502075480656849,0.11399712190275829,0.06912866336489014
1a33813v.jpg,LC-DIG-fsac-1a33813,Jack Delano,"Railroad crossing along the Skyline Drive, Virginia",1940,NA,NA,NA,NA,NA,NA,0.2601556131282273,0.2824978280881219,0.0015204535590277778,0.024559642650462964,7.857711226851851e-4,0,0.04554578993055555,4.5211226851851854e-7,0.1549171730324074,0.16890914351851852,0.009507016782407408
1a33814v.jpg,LC-DIG-fsac-1a33814,Jack Delano,"View of fields and wooded foothills from the Skyline Drive, Virginia",1940,NA,NA,NA,NA,NA,NA,0.12415150269055181,0.3852000104248819,0.01354365320157189,0.0021662260171058717,1.3544556171983357e-6,0,3.765386615811373e-4,0,0.1583932002716135,0.09725894301895516,0.07768119004276468
1a33815v.jpg,LC-DIG-fsac-1a33815,Jack Delano,"View along the Skyline Drive, Va.",1940,NA,NA,NA,NA,NA,NA,0.11876954501065304,0.3034049127805802,8.086243660673121e-4,8.46444213923467e-5,0,0,9.004725680036883e-7,0,0.18866701244813278,0.09556715364223144,0.04909916724296911
1a33816v.jpg,LC-DIG-fsac-1a33816,Jack Delano,[Mountain farms along the Skyline Drive in Virginia],1940,NA,NA,NA,NA,NA,NA,0.2547801716277835,0.20847273744013994,1.1902700831024931e-4,0.0021686360226223452,0,0,0.02968641793628809,0,0.22760894578139426,0.08785726136888274,0.017867126183056324
1a33817v.jpg,LC-DIG-fsac-1a33817,Jack Delano,[Valley along the Skyline Drive in Virginia],1940,NA,NA,NA,NA,NA,NA,0.2655691711440972,0.30372856675840726,0.008338970844972067,0.015143992958566109,0,0,0.03271302519785847,0,0.15479970466713222,0.1697895753317039,0.008744053334497206
1a33818v.jpg,LC-DIG-fsac-1a33818,Jack Delano,[Mountains along the Skyline Drive in Virginia],1940,NA,NA,NA,NA,NA,NA,0.2226790908918856,0.3394628477818068,0.010312321632420091,0.008228542380136986,7.68318350456621e-4,8.91837899543379e-6,0.0150894513413242,0,0.164689462043379,0.10529930079908675,0.06334457049086759
1a33819v.jpg,LC-DIG-fsac-1a33819,Jack Delano,[Cornshocks in mountain farm along the Skyline Drive in Virginia],1940,NA,NA,NA,NA,NA,NA,0.5247191533979245,0.35157312729779405,0.002845142505787037,0.04321876808449074,0.006806550202546296,2.0345052083333332e-5,0.13092583550347223,7.685908564814814e-6,0.08401692708333333,0.1940945095486111,0.05522189670138889
1a33820v.jpg,LC-DIG-fsac-1a33820,Jack Delano,"[Mountain farm along the Skyline Drive, Virginia]",1940,NA,NA,NA,NA,NA,NA,0.2302335150852345,0.2839200645082081,0.004840723148784961,0.008098618036451169,0.00257640560522696,8.95518110958276e-7,0.0030846121331957817,0,0.2032320144142595,0.0722526399873911,0.05784867893168272
1a33821v.jpg,LC-DIG-fsac-1a33821,Jack Delano,[Mountain farms along the Skyline Drive in Virginia],1940,NA,NA,NA,NA,NA,NA,0.37107011039462884,0.41869874124569584,9.273090038972948e-4,0.06875340296882164,0.017192156694176983,6.2686267767079325e-6,0.10348607290233838,0,0.06714102261004126,0.16704681410476846,0.09914549661852361
1a33822v.jpg,LC-DIG-fsac-1a33822,Jack Delano,[Cornshocks in mountain farm along the Skyline Drive in Virginia],1940,NA,NA,NA,NA,NA,NA,0.5017178086024053,0.29764546375114115,0.0016897367738589212,0.04535095017865376,0.007006126815352697,7.65401682803135e-6,0.08957090681189488,2.3412286768095898e-5,0.10348140704241586,0.22862007981788843,0.0012318464730290456
1a33823v.jpg,LC-DIG-fsac-1a33823,Jack Delano,[Field of a mountain farm along the Skyline Drive in Virginia],1940,NA,NA,NA,NA,NA,NA,0.394336074129455,0.388651239742692,0.002687335451007326,0.12488195398351648,0.03385997953869048,0.0012390360290750915,0.04880666208791209,0,0.0698497059581044,0.2148124499198718,0.048671177455357144
1a33824v.jpg,LC-DIG-fsac-1a33824,Jack Delano,"Mountain farm along Skyline Drive, Va.",1940,NA,NA,NA,NA,NA,NA,0.3199718960389989,0.4055151721785356,1.6276041666666666e-5,4.2136863425925924e-4,8.413809317129629e-4,9.571216724537037e-4,0.08126898871527778,0,0.08674225983796297,0.16062373408564815,0.08596733940972222
1a33825v.jpg,LC-DIG-fsac-1a33825,Jack Delano,"Mountain farm along Skyline Drive, Va.",1940,NA,NA,NA,NA,NA,NA,0.36933559647937403,0.2838313524306948,5.595583219645293e-5,5.528969133697135e-4,0.0678340119088222,0.09207709825488859,4.6185766257389726e-5,0,0.08976869812983174,0.24052081556957708,0.003043819633924511
1a33826v.jpg,LC-DIG-fsac-1a33826,Jack Delano,"Connecticut town, probably Stonington, on the sea.",1940,11,Connecticut,Stonington (Town),New County,-71.8714605,41.4695433,0.20232961741321695,0.3918386869429077,1.467770285846012e-4,0.005306034606961734,0.007936314978100507,4.637433725218995e-5,0.051419234814430614,0,0.11631944444444445,0.19153997017634855,0.02547391871254034
1a33827v.jpg,LC-DIG-fsac-1a33827,Jack Delano,"Burning the autumn leaves in Norwich, Connecticut",1940,11,Connecticut,Norwich,New County,-72.0759105,41.5242649,0.2495012605872674,0.33049877104916414,0.006009753918856616,0.04591734742392808,7.906149147072384e-4,1.080567081604426e-5,1.845968764407561e-5,1.8009451360073766e-6,0.11171667891309359,0.19779330192485017,0.02382335249538958
1a33828v.jpg,LC-DIG-fsac-1a33828,Jack Delano,"A view of the old sea town, Stonington, Conn.",1940,11,Connecticut,Stonington (Town),New County,-71.8714605,41.4695433,0.20240500356111166,0.48373834871985494,3.1109331717451525e-5,4.7069771468144045e-4,6.005453601108033e-4,6.312038319482918e-6,0.06342471361380425,0,0.06770427559441367,0.19669393467220683,0.06893512306671283
1a33829v.jpg,LC-DIG-fsac-1a33829,Jack Delano,"Connecticut town, probably Stonington, on the sea",1940,11,Connecticut,Stonington (Town),New County,-71.8714605,41.4695433,0.20006223161975042,0.3906747908142251,3.317980945821855e-5,0.004821385014921947,0.008425878099173554,0.0014392863292011018,0.03323137267561983,0,0.12659532110881544,0.1672127883953168,0.0395252238292011
1a33830v.jpg,LC-DIG-fsac-1a33830,Jack Delano,"Cheesecloth covering used in growing shade grown tobacco; the stalks lying on the ground are left after the tobacco is cut; Suffield, Conn.",1940,9,Connecticut,Suffield (Town),Hartford County,-72.6912032,41.9834296,0.15060202252095725,0.3033835977997522,8.081896551724138e-6,0.009397898706896552,0.0036404454022988504,0,0,0,0.19841774425287356,0.09134788074712644,0.04356770833333334
1a33831v.jpg,LC-DIG-fsac-1a33831,Jack Delano,"Connecticut town on the sea, probably Stonington",1940,11,Connecticut,Stonington (Town),New County,-71.8714605,41.4695433,0.24553022964006466,0.41997114602852914,2.3129111842105262e-4,0.011596566972530009,0.001320117728531856,0.017953691280009235,0.0508349023257156,0,0.042035920908356415,0.28241862880886426,0.00887878361611265
1a33832v.jpg,LC-DIG-fsac-1a33832,Jack Delano,"A square with old houses in an old fishing village, Stonington, Conn.",1940,11,Connecticut,Stonington (Town),New County,-71.8714605,41.4695433,0.0977893203504541,0.2744561691136533,9.047296904096834e-5,7.715207460428305e-4,1.8912942271880818e-4,0,9.592862546554935e-4,0,0.20094137351606145,0.12449717033286778,0.007894789484404096
1a33833v.jpg,LC-DIG-fsac-1a33833,Jack Delano,"Farm auction, Derby, Conn.",1940,9,Connecticut,Derby,New County,-73.0889973,41.3206523,0.49352098810686074,0.22768540148987831,0.042238136574074076,0.03278175636574074,0.008488859953703704,3.9333767361111114e-5,0.060169361255787035,0,0.15738163700810184,0.17474455656828702,0.0012071397569444445
1a33834v.jpg,LC-DIG-fsac-1a33834,Jack Delano,"Farm auction, Derby, Conn.",1940,9,Connecticut,Derby,New County,-73.0889973,41.3206523,0.3374122837184733,0.19250937685680353,0.03202988417832168,0.02071131993006993,2.831803613053613e-4,4.5527389277389277e-7,7.807947261072261e-4,0,0.1878104967948718,0.14463323135198136,8.896051864801865e-4
1a33835v.jpg,LC-DIG-fsac-1a33835,Jack Delano,"Farm auction, Derby, Conn.",1940,9,Connecticut,Derby,New County,-73.0889973,41.3206523,0.3414016581319795,0.22133111157123103,0.03189567593864469,0.036080943795787544,0.0016365470467032967,0,8.048592032967033e-6,0,0.1745717254750458,0.1572873740842491,0.0014742337740384615
1a33836v.jpg,LC-DIG-fsac-1a33836,Jack Delano,"A horse-drawn digger in operation on a (potato) farm run by a French-Canadian, Caribou, Aroostook county, Me.",1940,10,Maine,Caribou,Aroostook County,-68.0119714,46.8605982,0.26617543162344387,0.4524961489503654,0.006292657537774725,0.07405107099931318,5.410442422161172e-5,0,4.4714400183150183e-7,0,0.0685793698489011,0.2551408145890568,0.009613148895375458
1a33837v.jpg,LC-DIG-fsac-1a33837,Jack Delano,"Potato farms in Aroostook County, Me.",1940,10,Maine,NA,Aroostook County,-68.1878091,46.3811566,0.14678790423824556,0.4928574335796761,0,3.0207611957525392e-5,0.001615881809787627,1.3525796398891966e-5,3.6970510156971375e-5,0,0.05374926058979686,0.21389243565327792,0.06569163709025855
1a33838v.jpg,LC-DIG-fsac-1a33838,Jack Delano,"Farms in the Aroostook County, Me., Oct. 1940 : potatoes",1940,10,Maine,NA,Aroostook County,-68.1878091,46.3811566,0.15209073074450027,0.22580136446605886,4.4714400183150183e-7,1.0731456043956045e-5,0,0,0,0,0.2070553957760989,0.12297041337568682,0.003307524181547619
1a33839v.jpg,LC-DIG-fsac-1a33839,Jack Delano,"Potato farm in Aroostook county, Me., after the potatoes have been harvested",1940,10,Maine,NA,Aroostook County,-68.1878091,46.3811566,0.5676114933934506,0.39081877427217404,1.3525796398891966e-5,0.2534021886542013,0.01894738645544783,0,0,0,0.05246385907202216,0.257239006232687,0.02363046802862419
1a33840v.jpg,LC-DIG-fsac-1a33840,Jack Delano,"Farm in the vicinity of Wallagrasse, Aroostook County, Me.",1940,10,Maine,Wallagrass,Aroostook County,-68.5972677,47.1294837,0.11664898915481212,0.28889522750951463,1.8009451360073766e-6,5.222740894421392e-5,0,0,0,0,0.17982752348432457,0.1328908411134163,0.02061496873559244
1a33841v.jpg,LC-DIG-fsac-1a33841,Jack Delano,"Children gathering potatoes on a large farm, vicinity of Caribou, Aroostook County, Me. Schools do not open until the potatoes are harvested.",1940,10,Maine,NA,Aroostook County,-68.1878091,46.3811566,0.38146319929081535,0.2701335837136577,0.01271551724137931,0.12786593031609195,1.391882183908046e-5,0,0,0,0.08764637212643678,0.24454202586206897,0.0011449353448275861
1a33842v.jpg,LC-DIG-fsac-1a33842,Jack Delano,"Potato farms in Aroostook County, Me.",1940,10,Maine,NA,Aroostook County,-68.1878091,46.3811566,0.17430109976469002,0.5631536746667258,0,0.006724563195410292,0.05561516646383866,6.293100950394066e-5,0.0019617270804357903,0,0.05867524339360222,0.14775295549374132,0.1269051344459898
1a33843v.jpg,LC-DIG-fsac-1a33843,Jack Delano,"Farm in the vicinity of Van Buren, Aroostook County, Me.",1940,10,Maine,Van Buren,Aroostook County,-67.9353018,47.1572653,0.2796602118865455,0.33556241869452086,0.0010465091253443527,0.0991681732093664,1.4348025711662075e-4,0,4.4837580348943985e-7,0,0.08857933023415977,0.24411775783402204,6.362452651515151e-4
1a33844v.jpg,LC-DIG-fsac-1a33844,Jack Delano,"Children gathering potatoes on a large farm, vicinity of Caribou, Aroostook County, Me. Schools do not open until the potatoes are harvested",1940,10,Maine,Caribou,Aroostook County,-68.0119714,46.8605982,0.6733373568351164,0.2051937133949946,0.008379593907178783,0.12334962277091907,8.287608596250571e-4,3.741926726108825e-4,0,0,0.14391548425354367,0.18569467664037495,0.003723172439414723
1a33845v.jpg,LC-DIG-fsac-1a33845,Jack Delano,"Trucks outside of a starch factory, Caribou, Aroostook County, Me. There were almost fifty trucks in the line. Some had been waiting for twenty-four hours for the potatoes to be graded and weighed",1940,10,Maine,Caribou,Aroostook County,-68.0119714,46.8605982,0.3555357437698762,0.3816296097295785,0.022349914023419737,0.06984531321055025,0.005485892024783993,2.3536977035015917e-5,0.02116773604479309,0,0.08664272112323783,0.2404351054456571,0.006255506764438381
1a33846v.jpg,LC-DIG-fsac-1a33846,Jack Delano,"Farms in the vicinity of Caribou, Aroostook County, Me.",1940,10,Maine,Caribou,Aroostook County,-68.0119714,46.8605982,0.1998149652090939,0.3145895219888754,0,9.685359589041096e-4,2.9029323630136986e-4,0,0.04276318136415525,0,0.18958734660388127,0.11586936358447489,0.02787662314497717
1a33847v.jpg,LC-DIG-fsac-1a33847,Jack Delano,"A starch factory along the Aroostook River, Caribou, Aroostook County, Me.",1940,10,Maine,Caribou,Aroostook County,-68.0119714,46.8605982,0.2841871831467038,0.4042365499037359,0.001544637157613742,0.058666289461467035,0.008272672208681523,0.022598309105153203,4.5337163416898793e-7,0,0.06203348058844011,0.266703571117688,0.0045962816272052
1a33848v.jpg,LC-DIG-fsac-1a33848,Jack Delano,"Potato farms showing layout of land and buildings, vicinity of Caribou, Aroostook, Me.",1940,10,Maine,Caribou,Aroostook County,-68.0119714,46.8605982,0.3908747345147766,0.2291726780674393,9.947734557109557e-4,0.13879753059440558,7.225196678321678e-4,0,0,0,0.14462412587412588,0.18863818473193472,7.102272727272727e-5
1a33849v.jpg,LC-DIG-fsac-1a33849,Jack Delano,"Commuters, who have just come off the train, waiting for the bus to go home, Lowell, Mass.",1941,1,Massachusetts,Lowell,Middlesex County,-71.3161718,42.6334247,0.1213024724762849,0.18309105977764045,0.0014063410547785547,0.0013558056526806527,2.6861159673659673e-5,1.3202942890442891e-5,3.2324446386946386e-5,0,0.2718522363053613,0.05369591346153846,0.007785183566433566
1a33850v.jpg,LC-DIG-fsac-1a33850,Jack Delano,"Factory buildings in Lowell, Mass.",1940,12,Massachusetts,Lowell,Middlesex County,-71.3161718,42.6334247,0.20324980710812993,0.41714857047419657,0.002052589699074074,0.02571750217013889,3.91529224537037e-4,0,4.5211226851851854e-7,0,0.11367549189814814,0.20713071469907407,0.01252712673611111
1a33851v.jpg,LC-DIG-fsac-1a33851,Jack Delano,"Brockton, Mass., Dec. 1940, second-hand plumbing store",1940,12,Massachusetts,Brockton,Plymouth County,-71.0183787,42.0834335,0.4747871432280869,0.24595293486635847,0.025702472193992774,0.008212564221996387,9.57154753839205e-5,1.3232554200542005e-6,0.07206360800587172,0,0.16250326403003612,0.16183766655374887,0.008992402749548328
1a33852v.jpg,LC-DIG-fsac-1a33852,Jack Delano,"Headlines posted in street-corner window of newspaper off[ice] (Brockton Enterprise) ... Brockton, Mass.",1940,12,Massachusetts,Brockton,Plymouth County,-71.0183787,42.0834335,0.412691236488642,0.24881827254486136,0.02684494641219624,0.04575784115657955,6.796982462173315e-4,3.582072443833104e-6,0.008061454034846401,2.23879527739569e-6,0.20328440222375058,0.09910206399014214,0.030946867119440623
1a33853v.jpg,LC-DIG-fsac-1a33853,Jack Delano,"Children in the tenement district, Brockton, Mass.",1940,12,Massachusetts,Brockton,Plymouth County,-71.0183787,42.0834335,0.2997740235674156,0.3829448483833329,0.003846775482333798,0.07786213171199442,0.006781003021850302,1.0578292073454207e-4,2.270019758251976e-6,0,0.09744423015457926,0.22670868927243143,0.00918041390632264
1a33854v.jpg,LC-DIG-fsac-1a33854,Jack Delano,"Children in the tenement district, Brockton, Mass.",1940,12,Massachusetts,Brockton,Plymouth County,-71.0183787,42.0834335,0.22258711477685802,0.3649242027270678,4.7189295977011496e-4,0.008883800287356322,0.002182561063218391,3.322557471264368e-5,0.06804238505747126,1.7959770114942528e-6,0.10039331896551724,0.21548805675287355,0.017451957614942528
1a33855v.jpg,LC-DIG-fsac-1a33855,Jack Delano,Detail of industrial building in Massachusetts,1940,12,NA,NA,NA,NA,NA,0.28734752596117275,0.34377869568305675,0.046819079521648044,0.02795387424348231,4.091742318435754e-6,0,0.004605028660381751,0,0.10275410629073557,0.21914553509078213,0.011433691951815643
1a33856v.jpg,LC-DIG-fsac-1a33856,Jack Delano,"[Sylvia Sweets Tea Room, corner of School and Main streets, Brockton, Mass.]",1940,12,NA,NA,NA,NA,NA,0.08614655210663738,0.21056060641768343,9.560751748251749e-4,1.1472902097902098e-4,1.5024038461538462e-5,4.5527389277389277e-7,4.2340472027972025e-5,0,0.2476530630827506,0.06987452651515151,0.015805743735431234
1a33857v.jpg,LC-DIG-fsac-1a33857,Jack Delano,"Lowell, Mass., street",1941,1,Massachusetts,Lowell,Middlesex County,-71.3161718,42.6334247,0.36035719222459794,0.46605721874097245,0.02254816269567219,0.0034836124539594842,1.3218663674033148e-4,1.1240360267034991e-5,0.12778266358770718,2.293033494475138e-5,0.07782555680248619,0.19466775293508287,0.06084002359576427
1a33858v.jpg,LC-DIG-fsac-1a33858,Jack Delano,"Railroad cars and factory buildings in Lawrence, Mass.",NA,1,Massachusetts,Lawrence,Essex County,-71.1631137,42.7070354,0.3749079793198283,0.3684603368955391,0.017233937937062935,3.592111013986014e-4,4.097465034965035e-6,0.004732572115384615,0.1216186807983683,0,0.05818764568764569,0.27355996867715615,0.0015857189685314686
1a33859v.jpg,LC-DIG-fsac-1a33859,Jack Delano,Detail of industrial building in Mass.,1940,12,NA,NA,NA,NA,NA,0.31452939853367307,0.3163885101432102,0.007947909492653811,0.03270901486455464,7.936251721763086e-5,0,0.1022969395661157,0,0.0864594094352617,0.23592324164944903,0.01095068224862259
